Business Date,branchCode,Store Name,Ownership,Region,Source,invoiceNumber,createdDate,brandName,channel,status,Item Line ID,Item Name,Item Group Name,Variant,Product Mix,Category Group,Qty,Gross Amount,Discount,Net Amount
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708740,2026-09-17T16:33:25+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708741,2026-09-17T16:36:24+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708742,2026-09-17T16:53:19+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708742,2026-09-17T16:53:19+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708743,2026-09-17T17:40:15+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708743,2026-09-17T17:40:15+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708743,2026-09-17T17:40:15+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708743,2026-09-17T17:40:15+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708743,2026-09-17T17:40:15+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708744,2026-09-17T17:53:23+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708744,2026-09-17T17:53:23+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708744,2026-09-17T17:53:23+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708744,2026-09-17T17:53:23+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708744,2026-09-17T17:53:23+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708745,2026-09-17T17:53:51+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708746,2026-09-17T18:44:04+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708746,2026-09-17T18:44:04+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708748,2026-09-17T19:11:20+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708750,2026-09-17T19:35:00+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708750,2026-09-17T19:35:00+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708750,2026-09-17T19:35:00+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708750,2026-09-17T19:35:00+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708751,2026-09-17T19:36:14+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708752,2026-09-17T19:39:26+05:30,Madno,Zomato Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708752,2026-09-17T19:39:26+05:30,Madno,Zomato Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708753,2026-09-17T19:39:43+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708754,2026-09-17T19:53:41+05:30,Madno,Zomato Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708754,2026-09-17T19:53:41+05:30,Madno,Zomato Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708755,2026-09-17T19:55:10+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708755,2026-09-17T19:55:10+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708756,2026-09-17T20:07:39+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708757,2026-09-17T20:23:57+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708757,2026-09-17T20:23:57+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708757,2026-09-17T20:23:57+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708758,2026-09-17T20:38:17+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708758,2026-09-17T20:38:17+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708758,2026-09-17T20:38:17+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708759,2026-09-17T20:46:00+05:30,Madno,Zomato Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708760,2026-09-17T20:50:42+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708761,2026-09-17T21:06:28+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708762,2026-09-17T21:33:54+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708762,2026-09-17T21:33:54+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708763,2026-09-17T21:36:04+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708763,2026-09-17T21:36:04+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708764,2026-09-17T21:50:35+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708765,2026-09-17T21:59:53+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708765,2026-09-17T21:59:53+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708766,2026-09-17T22:19:08+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708767,2026-09-17T22:20:22+05:30,Madno,Swiggy Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708767,2026-09-17T22:20:22+05:30,Madno,Swiggy Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708768,2026-09-17T22:29:00+05:30,Madno,Zomato Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708769,2026-09-17T22:33:02+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708769,2026-09-17T22:33:02+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708770,2026-09-17T22:49:30+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708771,2026-09-17T23:00:33+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708771,2026-09-17T23:00:33+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708772,2026-09-17T23:31:26+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708773,2026-09-17T23:34:16+05:30,Madno,Ownly - Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708773,2026-09-17T23:34:16+05:30,Madno,Ownly - Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708774,2026-09-17T23:42:25+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708774,2026-09-17T23:42:25+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708775,2026-09-17T23:57:36+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708775,2026-09-17T23:57:36+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708776,2026-09-18T00:05:41+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR024,Frazer Town,COCO,KA,Others,FT-262708777,2026-09-18T00:24:28+05:30,Madno,Swiggy Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719178,2026-09-17T10:59:35+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719178,2026-09-17T10:59:35+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719178,2026-09-17T10:59:35+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719179,2026-09-17T11:11:10+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719179,2026-09-17T11:11:10+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719180,2026-09-17T11:28:43+05:30,Madno,Swiggy Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719181,2026-09-17T11:48:37+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719181,2026-09-17T11:48:37+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719182,2026-09-17T11:50:15+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719183,2026-09-17T12:08:38+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719183,2026-09-17T12:08:38+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719184,2026-09-17T12:22:47+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719184,2026-09-17T12:22:47+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719185,2026-09-17T12:34:40+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719185,2026-09-17T12:34:40+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719185,2026-09-17T12:34:40+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719186,2026-09-17T12:44:11+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719186,2026-09-17T12:44:11+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719187,2026-09-17T12:48:33+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719187,2026-09-17T12:48:33+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719188,2026-09-17T12:59:28+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719188,2026-09-17T12:59:28+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719189,2026-09-17T13:09:38+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719189,2026-09-17T13:09:38+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719190,2026-09-17T13:37:20+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719191,2026-09-17T13:41:13+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719191,2026-09-17T13:41:13+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719192,2026-09-17T13:45:10+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719192,2026-09-17T13:45:10+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719193,2026-09-17T13:45:46+05:30,Madno,Swiggy Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719194,2026-09-17T13:58:06+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719195,2026-09-17T13:59:00+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719195,2026-09-17T13:59:00+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719196,2026-09-17T14:03:42+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719196,2026-09-17T14:03:42+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719196,2026-09-17T14:03:42+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719196,2026-09-17T14:03:42+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719197,2026-09-17T14:09:46+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719197,2026-09-17T14:09:46+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719197,2026-09-17T14:09:46+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719198,2026-09-17T14:12:14+05:30,Madno,Zomato Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719199,2026-09-17T14:22:49+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719199,2026-09-17T14:22:49+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719199,2026-09-17T14:22:49+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719200,2026-09-17T14:26:39+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719200,2026-09-17T14:26:39+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719201,2026-09-17T14:35:15+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719201,2026-09-17T14:35:15+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719201,2026-09-17T14:35:15+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719201,2026-09-17T14:35:15+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719201,2026-09-17T14:35:15+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719201,2026-09-17T14:35:15+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719202,2026-09-17T14:37:41+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719203,2026-09-17T14:38:50+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719203,2026-09-17T14:38:50+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719204,2026-09-17T14:42:19+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719204,2026-09-17T14:42:19+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719205,2026-09-17T14:46:34+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719205,2026-09-17T14:46:34+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719205,2026-09-17T14:46:34+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719206,2026-09-17T14:56:19+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719207,2026-09-17T15:03:01+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719207,2026-09-17T15:03:01+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719208,2026-09-17T15:04:26+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719208,2026-09-17T15:04:26+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719209,2026-09-17T15:14:27+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719209,2026-09-17T15:14:27+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719209,2026-09-17T15:14:27+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719209,2026-09-17T15:14:27+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719210,2026-09-17T15:25:23+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719210,2026-09-17T15:25:23+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719211,2026-09-17T15:30:31+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719212,2026-09-17T15:34:06+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719212,2026-09-17T15:34:06+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719213,2026-09-17T15:34:53+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719214,2026-09-17T15:36:32+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBMAA005,Guduvanchery,COCO,TN,Others,GDV262719214,2026-09-17T15:36:32+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
